weather,city,scenario,time_slice,severity,weather_year,corrected_n_steps,corrected_state_hash,corrected_equal_zone_mean_mean,corrected_area_weighted_mean_mean,corrected_zone_p90_mean,corrected_any_zone_mean,corrected_expected_tsv_equal_mean,corrected_expected_tsv_area_mean,corrected_equal_zone_mean_high_pct,corrected_area_weighted_mean_high_pct,corrected_zone_p90_high_pct,corrected_any_zone_high_pct,corrected_hidden_any_zone_pct,corrected_hidden_p90_pct,corrected_area_weighted_zone_time_high_pct,corrected_unweighted_zone_time_high_pct,stored_n_steps,stored_state_hash,stored_equal_zone_mean_mean,stored_area_weighted_mean_mean,stored_zone_p90_mean,stored_any_zone_mean,stored_expected_tsv_equal_mean,stored_expected_tsv_area_mean,stored_equal_zone_mean_high_pct,stored_area_weighted_mean_high_pct,stored_zone_p90_high_pct,stored_any_zone_high_pct,stored_hidden_any_zone_pct,stored_hidden_p90_pct,stored_area_weighted_zone_time_high_pct,stored_unweighted_zone_time_high_pct,nominal_n_steps,nominal_state_hash,nominal_equal_zone_mean_mean,nominal_area_weighted_mean_mean,nominal_zone_p90_mean,nominal_any_zone_mean,nominal_expected_tsv_equal_mean,nominal_expected_tsv_area_mean,nominal_equal_zone_mean_high_pct,nominal_area_weighted_mean_high_pct,nominal_zone_p90_high_pct,nominal_any_zone_high_pct,nominal_hidden_any_zone_pct,nominal_hidden_p90_pct,nominal_area_weighted_zone_time_high_pct,nominal_unweighted_zone_time_high_pct,no_pmv_n_steps,no_pmv_state_hash,no_pmv_equal_zone_mean_mean,no_pmv_area_weighted_mean_mean,no_pmv_zone_p90_mean,no_pmv_any_zone_mean,no_pmv_expected_tsv_equal_mean,no_pmv_expected_tsv_area_mean,no_pmv_equal_zone_mean_high_pct,no_pmv_area_weighted_mean_high_pct,no_pmv_zone_p90_high_pct,no_pmv_any_zone_high_pct,no_pmv_hidden_any_zone_pct,no_pmv_hidden_p90_pct,no_pmv_area_weighted_zone_time_high_pct,no_pmv_unweighted_zone_time_high_pct,corrected_minus_stored_equal_zone_mean_mean,nominal_minus_corrected_equal_zone_mean_mean,no_pmv_minus_corrected_equal_zone_mean_mean,corrected_minus_stored_area_weighted_mean_mean,nominal_minus_corrected_area_weighted_mean_mean,no_pmv_minus_corrected_area_weighted_mean_mean,corrected_minus_stored_zone_p90_mean,nominal_minus_corrected_zone_p90_mean,no_pmv_minus_corrected_zone_p90_mean,corrected_minus_stored_any_zone_mean,nominal_minus_corrected_any_zone_mean,no_pmv_minus_corrected_any_zone_mean,corrected_minus_stored_equal_zone_mean_high_pct,nominal_minus_corrected_equal_zone_mean_high_pct,no_pmv_minus_corrected_equal_zone_mean_high_pct,corrected_minus_stored_area_weighted_mean_high_pct,nominal_minus_corrected_area_weighted_mean_high_pct,no_pmv_minus_corrected_area_weighted_mean_high_pct,corrected_minus_stored_zone_p90_high_pct,nominal_minus_corrected_zone_p90_high_pct,no_pmv_minus_corrected_zone_p90_high_pct,corrected_minus_stored_any_zone_high_pct,nominal_minus_corrected_any_zone_high_pct,no_pmv_minus_corrected_any_zone_high_pct,corrected_minus_stored_hidden_any_zone_pct,nominal_minus_corrected_hidden_any_zone_pct,no_pmv_minus_corrected_hidden_any_zone_pct,corrected_minus_stored_area_weighted_zone_time_high_pct,nominal_minus_corrected_area_weighted_zone_time_high_pct,no_pmv_minus_corrected_area_weighted_zone_time_high_pct
beijing_ssp585_baseline_2020s_typical_2026,Beijing,ssp585,baseline_2020s,typical,2026,16704,0939cce69c6d5b0d4971a5b6657ac75d6d882f002b8629dd389b7b59b340db93,0.07987368744948325,0.08276350144084821,0.10351939138464747,0.1250375940252972,0.09683784609229083,0.1331962074163948,0.035919540229885055,0.06585249042145594,3.5680076628352495,7.273706896551724,7.237787356321839,3.532088122605364,0.9429005658385052,0.8688537675606641,16704,0939cce69c6d5b0d4971a5b6657ac75d6d882f002b8629dd389b7b59b340db93,0.07998222159165222,0.08293364147554053,0.10373748886166588,0.12539128179222736,0.09654021993710468,0.1334551603176076,0.05387931034482758,0.101772030651341,3.6637931034482754,7.327586206896551,7.273706896551724,3.6099137931034484,0.9830290999413472,0.8971902937420179,16704,0939cce69c6d5b0d4971a5b6657ac75d6d882f002b8629dd389b7b59b340db93,0.08126469330364763,0.08480934218825772,0.10942534735469217,0.13400629046216386,0.08385153569890104,0.10926876198252845,0.005986590038314176,0.023946360153256702,3.8433908045977008,9.859913793103448,9.853927203065133,3.8374042145593865,1.2334815564189066,1.148227969348659,16704,0939cce69c6d5b0d4971a5b6657ac75d6d882f002b8629dd389b7b59b340db93,0.0810876428930126,0.08394664652346634,0.10327913917563891,0.1233112967279245,0.1125241696602408,0.1443164829715985,0.0,0.0,3.095067049808429,7.854406130268199,7.854406130268199,3.095067049808429,1.1572197778640774,0.900383141762452,-0.00010853414216896451,0.0013910058541643788,0.001213955443529341,-0.00017014003469231764,0.0020458407474095164,0.0011831450826181311,-0.0002180974770184113,0.005905955970044702,-0.00024025220900855682,-0.0003536877669301497,0.008968696436866652,-0.0017262972973727114,-0.017959770114942528,-0.02993295019157088,-0.035919540229885055,-0.035919540229885055,-0.04190613026819924,-0.06585249042145594,-0.09578544061302585,0.27538314176245127,-0.47294061302682033,-0.053879310344826514,2.586206896551724,0.5806992337164747,-0.03591954022988553,2.6161398467432946,0.6166187739463602,-0.040128534102842006,0.2905809905804013,0.21431921202557214
beijing_ssp585_late_2080s_heatwave_extreme_2089,Beijing,ssp585,late_2080s,heatwave_extreme,2089,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11191308315683064,0.11322803851578135,0.14620096325006762,0.17025154429461836,0.2491051247939901,0.2697281998968217,12.092911877394636,11.973180076628353,17.582614942528735,24.437260536398465,12.344348659003831,5.4897030651340994,12.167922588055587,12.517560664112388,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11249406651730193,0.11386356444435813,0.1468421971205832,0.1711098183695433,0.25059104998634785,0.27178608218174327,12.27250957854406,12.164750957854405,17.780172413793103,24.568965517241377,12.296455938697317,5.507662835249042,12.331852050778817,12.670418263090678,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11928284653533074,0.120497626171452,0.1584733499247284,0.18450054141681918,0.22596431161362723,0.23920038194483612,13.00287356321839,12.404214559386974,18.815852490421456,26.5205938697318,13.517720306513409,5.812978927203065,12.550337539864891,12.836047254150703,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11668296780462485,0.11782933734364394,0.15187436773990318,0.17559075085938813,0.273707081386785,0.29089481531086153,12.523946360153257,12.380268199233717,19.62404214559387,25.742337164750957,13.218390804597702,7.1000957854406135,12.745331677950267,12.745849297573436,-0.000580983360471285,0.007369763378500094,0.004769884647794209,-0.0006355259285767828,0.007269587655670651,0.004601298827862588,-0.0006412338705155674,0.012272386674660768,0.005673404489835554,-0.0008582740749249473,0.014248997122200818,0.005339206564769772,-0.17959770114942408,0.9099616858237543,0.431034482758621,-0.1915708812260526,0.431034482758621,0.407088122605364,-0.19755747126436773,1.2332375478927204,2.0414272030651333,-0.13170498084291182,2.0833333333333357,1.3050766283524915,0.047892720306514036,1.173371647509578,0.8740421455938705,-0.16392946272322995,0.38241495180930407,0.5774090898946795
beijing_ssp585_late_2080s_hot_2089,Beijing,ssp585,late_2080s,hot,2089,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11191308315683064,0.11322803851578135,0.14620096325006762,0.17025154429461836,0.2491051247939901,0.2697281998968217,12.092911877394636,11.973180076628353,17.582614942528735,24.437260536398465,12.344348659003831,5.4897030651340994,12.167922588055587,12.517560664112388,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11249406651730193,0.11386356444435813,0.1468421971205832,0.1711098183695433,0.25059104998634785,0.27178608218174327,12.27250957854406,12.164750957854405,17.780172413793103,24.568965517241377,12.296455938697317,5.507662835249042,12.331852050778817,12.670418263090678,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11928284653533074,0.120497626171452,0.1584733499247284,0.18450054141681918,0.22596431161362723,0.23920038194483612,13.00287356321839,12.404214559386974,18.815852490421456,26.5205938697318,13.517720306513409,5.812978927203065,12.550337539864891,12.836047254150703,16704,61a3c8e04f2499057d092e367281edcab4ae3400a9e703a52630fb76273f2fd6,0.11668296780462485,0.11782933734364394,0.15187436773990318,0.17559075085938813,0.273707081386785,0.29089481531086153,12.523946360153257,12.380268199233717,19.62404214559387,25.742337164750957,13.218390804597702,7.1000957854406135,12.745331677950267,12.745849297573436,-0.000580983360471285,0.007369763378500094,0.004769884647794209,-0.0006355259285767828,0.007269587655670651,0.004601298827862588,-0.0006412338705155674,0.012272386674660768,0.005673404489835554,-0.0008582740749249473,0.014248997122200818,0.005339206564769772,-0.17959770114942408,0.9099616858237543,0.431034482758621,-0.1915708812260526,0.431034482758621,0.407088122605364,-0.19755747126436773,1.2332375478927204,2.0414272030651333,-0.13170498084291182,2.0833333333333357,1.3050766283524915,0.047892720306514036,1.173371647509578,0.8740421455938705,-0.16392946272322995,0.38241495180930407,0.5774090898946795
beijing_ssp585_late_2080s_typical_2084,Beijing,ssp585,late_2080s,typical,2084,16704,9c93ef095f0db77ee081e760098184fea71d19d2b1ef09aef7508e6103bde1d9,0.10751945786083454,0.10871584186588303,0.13790948316827434,0.16007103286507743,0.22836079195857045,0.2504812553036603,10.201149425287356,10.147270114942529,14.547413793103448,20.222701149425287,10.02155172413793,4.346264367816092,10.313036977368558,10.619412515964239,16704,9c93ef095f0db77ee081e760098184fea71d19d2b1ef09aef7508e6103bde1d9,0.1079934767431977,0.10925565138524364,0.13844911290282477,0.1607940675318856,0.22936862169176925,0.2521338029025689,10.344827586206897,10.296934865900383,14.70905172413793,20.348419540229884,10.003591954022989,4.364224137931035,10.465315396449814,10.760696040868455,16704,9c93ef095f0db77ee081e760098184fea71d19d2b1ef09aef7508e6103bde1d9,0.1138922833523194,0.11515917051824373,0.14929933341132376,0.1720706148797387,0.20608680462735243,0.22096208769091058,11.218869731800767,10.512452107279694,15.241858237547893,21.880986590038315,10.662116858237548,4.022988505747127,10.714231850076024,11.043263090676884,16704,9c93ef095f0db77ee081e760098184fea71d19d2b1ef09aef7508e6103bde1d9,0.11182661509023406,0.11315718769199044,0.14205587470911435,0.1637556093216467,0.2503847382865089,0.2691855175035077,10.65014367816092,10.470545977011495,15.625,21.455938697318008,10.805795019157088,4.974856321839081,10.483467266053019,10.589080459770114,-0.00047401888236316136,0.006372825491484865,0.004307157229399519,-0.0005398095193606123,0.006443328652360705,0.004441345826107418,-0.0005396297345504342,0.01138985024304942,0.004146391540840011,-0.0007230346668081755,0.01199958201466128,0.0036845764565692773,-0.14367816091954033,1.0177203065134108,0.44899425287356287,-0.1496647509578537,0.3651819923371651,0.3232758620689662,-0.1616379310344822,0.6944444444444446,1.0775862068965516,-0.12571839080459668,1.658285440613028,1.2332375478927204,0.017959770114941875,0.6405651340996172,0.7842432950191576,-0.15227841908125583,0.4011948727074657,0.17043028868446086
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.10580684505457037,0.10716402895440431,0.13676596899884436,0.16241051133159806,0.2016567301872424,0.22777268036068327,9.321120689655173,9.392959770114942,14.960488505747128,20.647749042145595,11.326628352490422,5.639367816091954,9.458676600110898,9.862707535121329,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.10623960084836623,0.1076583384425934,0.13727453244206686,0.1630546651208527,0.2026044797960636,0.22924893420900455,9.464798850574713,9.542624521072797,15.110153256704981,20.791427203065137,11.326628352490422,5.645354406130268,9.600698213857683,9.996408045977013,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.11043797867026009,0.11249856348124271,0.14596929336413567,0.1720084376350093,0.1848893670398463,0.20267197831570177,9.901819923371647,9.740181992337165,15.427442528735632,22.14439655172414,12.24257662835249,5.525622605363985,9.982182816322007,10.186781609195403,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.1099787002466477,0.11119622558986698,0.142115533580835,0.16641926796114445,0.2243096208820207,0.2459468747828413,9.608477011494253,9.566570881226054,15.834530651340998,22.557471264367816,12.948994252873563,6.226053639846743,9.845904012390987,9.973659003831417,-0.0004327557937958554,0.004631133615689717,0.004171855192077328,-0.0004943094881890847,0.005334534526838394,0.00403219663546267,-0.0005085634432225039,0.00920332436529131,0.005349564581990651,-0.0006441537892546423,0.009597926303411247,0.0040087566295463894,-0.14367816091954033,0.5806992337164747,0.28735632183908066,-0.14966475095785547,0.3472222222222232,0.1736111111111125,-0.1496647509578537,0.46695402298850475,0.8740421455938705,-0.1436781609195421,1.496647509578544,1.9097222222222214,0.0,0.9159482758620676,1.6223659003831408,-0.14202161374678468,0.5235062162111088,0.3872274122800885
beijing_ssp585_mid_2050s_hot_2052,Beijing,ssp585,mid_2050s,hot,2052,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.10580684505457037,0.10716402895440431,0.13676596899884436,0.16241051133159806,0.2016567301872424,0.22777268036068327,9.321120689655173,9.392959770114942,14.960488505747128,20.647749042145595,11.326628352490422,5.639367816091954,9.458676600110898,9.862707535121329,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.10623960084836623,0.1076583384425934,0.13727453244206686,0.1630546651208527,0.2026044797960636,0.22924893420900455,9.464798850574713,9.542624521072797,15.110153256704981,20.791427203065137,11.326628352490422,5.645354406130268,9.600698213857683,9.996408045977013,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.11043797867026009,0.11249856348124271,0.14596929336413567,0.1720084376350093,0.1848893670398463,0.20267197831570177,9.901819923371647,9.740181992337165,15.427442528735632,22.14439655172414,12.24257662835249,5.525622605363985,9.982182816322007,10.186781609195403,16704,204f80e6a8df47f44a0c247f08bceee9df2e50e5268535262466eb452e1e3d9e,0.1099787002466477,0.11119622558986698,0.142115533580835,0.16641926796114445,0.2243096208820207,0.2459468747828413,9.608477011494253,9.566570881226054,15.834530651340998,22.557471264367816,12.948994252873563,6.226053639846743,9.845904012390987,9.973659003831417,-0.0004327557937958554,0.004631133615689717,0.004171855192077328,-0.0004943094881890847,0.005334534526838394,0.00403219663546267,-0.0005085634432225039,0.00920332436529131,0.005349564581990651,-0.0006441537892546423,0.009597926303411247,0.0040087566295463894,-0.14367816091954033,0.5806992337164747,0.28735632183908066,-0.14966475095785547,0.3472222222222232,0.1736111111111125,-0.1496647509578537,0.46695402298850475,0.8740421455938705,-0.1436781609195421,1.496647509578544,1.9097222222222214,0.0,0.9159482758620676,1.6223659003831408,-0.14202161374678468,0.5235062162111088,0.3872274122800885
beijing_ssp585_mid_2050s_typical_2053,Beijing,ssp585,mid_2050s,typical,2053,16704,0c7d7c60b501fa25cbf91227b2fdc9c621da5a5ee23fb8dd3b134f7056eefbc3,0.08573079845501147,0.08857165851434441,0.11159368716654573,0.13187579992925724,0.14375085585074154,0.17304567655644534,1.7540708812260535,1.7540708812260535,5.166427203065134,11.416427203065133,9.66235632183908,3.4123563218390807,2.5102446523712865,2.537116858237548,16704,0c7d7c60b501fa25cbf91227b2fdc9c621da5a5ee23fb8dd3b134f7056eefbc3,0.08600481911900322,0.08889858566849425,0.1119836113076919,0.13246179596872615,0.1441998479906736,0.17411918188763612,1.8498563218390804,1.861829501915709,5.2861590038314175,11.530172413793103,9.680316091954024,3.436302681992337,2.598844079738465,2.6169380587484037,16704,0c7d7c60b501fa25cbf91227b2fdc9c621da5a5ee23fb8dd3b134f7056eefbc3,0.08569288154169932,0.08889598122589674,0.11692748880454701,0.13960895331984716,0.11879490239597436,0.13898228182669814,2.005507662835249,1.7241379310344827,6.004549808429119,13.811063218390803,11.805555555555555,3.9990421455938696,2.6892904354813765,2.80132503192848,16704,0c7d7c60b501fa25cbf91227b2fdc9c621da5a5ee23fb8dd3b134f7056eefbc3,0.08709050984503294,0.08981340985013485,0.11142841524820707,0.13106526759992299,0.15327861807537815,0.17826744987126777,1.6103927203065134,1.5026340996168583,5.507662835249042,11.242816091954024,9.63242337164751,3.897270114942529,2.4423219405991574,2.28168901660281,-0.0002740206639917503,-3.791691331214708e-05,0.001359711390021473,-0.0003269271541498364,0.00032432271155233283,0.0012417513357904364,-0.00038992414114616403,0.005333801638001276,-0.00016527191833866361,-0.0005859960394689057,0.007733153390589914,-0.000810532329334257,-0.09578544061302696,0.2514367816091956,-0.1436781609195401,-0.10775862068965547,-0.02993295019157083,-0.25143678160919514,-0.11973180076628331,0.838122605363985,0.34123563218390807,-0.11374521072796995,2.39463601532567,-0.17361111111110894,-0.01795977011494365,2.1431992337164747,-0.029932950191570384,-0.08859942736717841,0.17904578311009,-0.06792271177212905
beijing_ssp585_near_2030s_heatwave_extreme_2030,Beijing,ssp585,near_2030s,heatwave_extreme,2030,16704,e36ac931bb17e3c18269c1148acb960f6fd0e2e89592aead766563921d6eaa53,0.09249432231189149,0.0945219800339295,0.12210874868215094,0.15062899240759078,0.1381200980551555,0.17328593947383836,3.484195402298851,3.38242337164751,10.410680076628353,17.277298850574713,13.793103448275861,6.926484674329501,4.2919858024705455,4.632024265644955,16704,e36ac931bb17e3c18269c1148acb960f6fd0e2e89592aead766563921d6eaa53,0.09276638127260828,0.09485343492391489,0.122491392171932,0.1510976421286622,0.13839966677136847,0.17407602699957297,3.5859674329501914,3.5021551724137927,10.53639846743295,17.385057471264368,13.799090038314176,6.950431034482758,4.399953260909996,4.729805236270754,16704,e36ac931bb17e3c18269c1148acb960f6fd0e2e89592aead766563921d6eaa53,0.09343856167033353,0.09664287626595504,0.12896876838250865,0.15639530025882634,0.11883267037758398,0.14376299271435564,3.633860153256705,3.3764367816091956,11.248802681992338,18.528496168582375,14.894636015325672,7.614942528735632,4.635165476188635,4.7657247765006385,16704,e36ac931bb17e3c18269c1148acb960f6fd0e2e89592aead766563921d6eaa53,0.09434566437703136,0.09621863545345016,0.12337176567220196,0.1503924911686638,0.1590653280859222,0.1895892537747361,3.466235632183908,3.38242337164751,10.398706896551724,17.929837164750957,14.46360153256705,6.932471264367816,4.538167478900841,4.564575351213282,-0.0002720589607167895,0.0009442393584420394,0.0018513420651398715,-0.00033145488998538586,0.002120896232025535,0.0016966554195206596,-0.0003826434897810649,0.006860019700357711,0.001263016990051019,-0.00046864972107141245,0.0057663078512355526,-0.00023650123892698938,-0.10177203065134055,0.14966475095785414,-0.017959770114942764,-0.11973180076628287,-0.0059865900383142545,0.0,-0.12571839080459668,0.838122605363985,-0.011973180076628509,-0.1077586206896548,1.2511973180076623,0.652538314176244,-0.005986590038315143,1.1015325670498104,0.6704980842911894,-0.10796745843945033,0.34317967371808944,0.24618167643029576
beijing_ssp585_near_2030s_hot_2037,Beijing,ssp585,near_2030s,hot,2037,16704,efcdb6ebcbd3e1d095186785e5688e0c61c84315b888e1b0409f46597f49bc70,0.09185020576943834,0.09344863238949755,0.12164691569017608,0.14693772163019841,0.13810925782467737,0.16938620221225326,3.484195402298851,3.316570881226054,9.764128352490422,16.349377394636015,12.865181992337165,6.27993295019157,4.1281707799503655,4.364224137931035,16704,efcdb6ebcbd3e1d095186785e5688e0c61c84315b888e1b0409f46597f49bc70,0.09214890078808505,0.0938139827724274,0.12206819204129586,0.14750232555132564,0.13865073816067533,0.17048696021716375,3.5859674329501914,3.436302681992337,9.871886973180075,16.493055555555554,12.907088122605364,6.2859195402298855,4.222114435027528,4.451229246487867,16704,efcdb6ebcbd3e1d095186785e5688e0c61c84315b888e1b0409f46597f49bc70,0.09336940806714031,0.09559607646418927,0.1295410218787451,0.1579384005619669,0.12149343378926132,0.14279474965504224,3.8613505747126435,3.4123563218390807,10.350814176245212,17.331178160919542,13.469827586206899,6.4894636015325675,4.330012080617364,4.587723499361431,16704,efcdb6ebcbd3e1d095186785e5688e0c61c84315b888e1b0409f46597f49bc70,0.09333837601901979,0.09495053599490355,0.12300343531164905,0.14690318308813177,0.15779701447206093,0.18447334071598293,3.4063697318007664,3.2088122605363987,10.1352969348659,17.11566091954023,13.709291187739463,6.728927203065134,3.958611685936417,3.987468071519796,-0.0002986950186467108,0.0015192022977019715,0.0014881702495814497,-0.0003653503829298549,0.0021474440746917234,0.001501903605406002,-0.00042127635111978423,0.007894106188569033,0.0013565196214729708,-0.0005646039211272269,0.011000678931768482,-3.45385420666422e-05,-0.10177203065134055,0.3771551724137927,-0.07782567049808442,-0.11973180076628287,0.09578544061302674,-0.10775862068965525,-0.10775862068965303,0.5866858237547898,0.37116858237547845,-0.14367816091953856,0.9818007662835271,0.7662835249042139,-0.04190613026819889,0.6046455938697335,0.8441091954022983,-0.09394365507716262,0.2018413006669988,-0.16955909401394864
beijing_ssp585_near_2030s_typical_2032,Beijing,ssp585,near_2030s,typical,2032,16704,f28931732478f78b2961cf836058a68d97508d71445ae52a600249d93e66b240,0.08624923429284599,0.08910651123940731,0.1135151201271105,0.13582129237938065,0.1493218293436571,0.1798364660678317,1.9636015325670497,1.903735632183908,6.627155172413793,12.859195402298852,10.895593869731801,4.663553639846743,2.8903697306972185,2.9581736909323118,16704,f28931732478f78b2961cf836058a68d97508d71445ae52a600249d93e66b240,0.08648559814886642,0.08940771388069148,0.11385812325019795,0.1363733411196243,0.14958793341454565,0.18072545060467632,2.0534003831417627,2.0114942528735633,6.728927203065134,12.937021072796934,10.883620689655173,4.6755268199233715,2.9669432638791164,3.0280172413793105,16704,f28931732478f78b2961cf836058a68d97508d71445ae52a600249d93e66b240,0.08647541817277977,0.08938262204548608,0.11794897796826591,0.14075849652071568,0.12327055827210047,0.14389298835549968,2.2150383141762453,1.837883141762452,6.8486590038314175,13.918821839080458,11.703783524904214,4.633620689655173,2.76045898815335,2.9342273307790547,16704,f28931732478f78b2961cf836058a68d97508d71445ae52a600249d93e66b240,0.08774816873726914,0.09067383709379045,0.11397443995075196,0.1351809398664309,0.16273901405477983,0.1893483406091329,1.8199233716475096,1.694204980842912,6.710967432950192,13.182471264367814,11.362547892720306,4.891044061302682,2.7375359570060582,2.594588122605364,-0.00023636385602042453,0.00022618387993378342,0.0014989344444231445,-0.0003012026412841651,0.00027611080607876926,0.001567325854383142,-0.0003430031230874514,0.004433857841155409,0.0004593198236414603,-0.0005520487402436436,0.004937204141335028,-0.0006403525129497489,-0.08979885057471293,0.2514367816091956,-0.1436781609195401,-0.10775862068965525,-0.06585249042145613,-0.20953065134099602,-0.10177203065134144,0.22150383141762475,0.08381226053639956,-0.07782567049808264,1.0596264367816062,0.32327586206896264,0.011973180076628509,0.8081896551724128,0.46695402298850475,-0.07657353318189797,-0.12991074254386836,-0.15283377369116025
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,Guangzhou,ssp245,baseline_2020s,heatwave_extreme,2028,16704,9c553c0c0eb09f2143c1c94ed6604305f7782f6cad7710174ec18a6c25651446,0.08962243288609296,0.08690422788445919,0.1192089662355923,0.14004102134767038,0.18720815350869865,0.18425434084826448,6.160201149425287,5.687260536398467,14.34985632183908,21.737308429118773,15.577107279693486,8.189655172413794,5.600110176260099,6.622365900383141,16704,9c553c0c0eb09f2143c1c94ed6604305f7782f6cad7710174ec18a6c25651446,0.09036720894934,0.08773654004133064,0.12025169217397265,0.14120317674265354,0.1905370030072379,0.18816436488832353,6.357758620689655,5.908764367816092,14.661159003831417,22.12045019157088,15.762691570881227,8.303400383141762,5.813737844547102,6.819125159642401,16704,9c553c0c0eb09f2143c1c94ed6604305f7782f6cad7710174ec18a6c25651446,0.10013493303429732,0.09703195546479446,0.1330698382428636,0.15399222637965132,0.13964560151854646,0.133881572662594,6.776819923371648,5.789032567049809,15.642959770114942,19.899425287356323,13.122605363984674,8.866139846743296,5.705036065476722,6.673451468710089,16704,9c553c0c0eb09f2143c1c94ed6604305f7782f6cad7710174ec18a6c25651446,0.09283576170397255,0.08997325049362251,0.1254671188227916,0.14701058296914457,0.2047388021915071,0.1992670875051966,6.525383141762451,5.902777777777778,15.654932950191572,22.042624521072796,15.517241379310345,9.129549808429118,5.6127677025026745,6.402458492975735,-0.0007447760632470352,0.01051250014820436,0.003213328817879585,-0.0008323121568714481,0.010127727580335269,0.0030690226091633216,-0.0010427259383803539,0.013860872007271291,0.006258152587199306,-0.0011621553949831553,0.01395120503198094,0.006969561621474191,-0.19755747126436773,0.6166187739463611,0.3651819923371642,-0.22150383141762475,0.10177203065134144,0.2155172413793105,-0.3113026819923359,1.2931034482758612,1.3050766283524915,-0.38314176245210874,-1.8378831417624504,0.30531609195402254,-0.185584291187741,-2.4545019157088124,-0.05986590038314077,-0.2136276682870033,0.10492588921662271,0.012657526242575656
guangzhou_ssp245_baseline_2020s_hot_2027,Guangzhou,ssp245,baseline_2020s,hot,2027,16704,99de4fae1e68e1e3c39f4d2ea5f8467499c115b8cf6e9645bcb957b4408a730d,0.08398474791385262,0.081421872285895,0.11038430609419388,0.13307492796423387,0.17070653543302658,0.16591608405470137,4.118773946360153,3.5859674329501914,11.434386973180075,19.731800766283524,15.613026819923373,7.315613026819924,3.8742391682698676,4.6851053639846745,16704,99de4fae1e68e1e3c39f4d2ea5f8467499c115b8cf6e9645bcb957b4408a730d,0.0847343592638457,0.08224414135528604,0.11143441172358315,0.13418083153067714,0.17425213681630353,0.16993322000628666,4.2923850574712645,3.7835249042145596,11.733716475095786,20.031130268199234,15.73874521072797,7.441331417624521,4.061904314951465,4.8603128991060025,16704,99de4fae1e68e1e3c39f4d2ea5f8467499c115b8cf6e9645bcb957b4408a730d,0.09183315942982889,0.08937945934891352,0.12118384552430449,0.1428616117322117,0.12226644973079863,0.1163104858171971,4.430076628352491,4.005028735632184,12.224616858237548,17.391044061302683,12.960967432950191,7.794540229885058,4.008486466340998,4.499521072796934,16704,99de4fae1e68e1e3c39f4d2ea5f8467499c115b8cf6e9645bcb957b4408a730d,0.08702354347263358,0.08438915617108306,0.1159100818268433,0.1386155474746462,0.18462946456547688,0.177839605888863,4.124760536398467,3.5440613026819925,12.464080459770114,20.037116858237546,15.91235632183908,8.339319923371647,3.721313015716772,4.397749042145594,-0.0007496113499930873,0.007848411515976275,0.003038795558780963,-0.0008222690693910489,0.007957587063018523,0.002967283885188063,-0.0010501056293892724,0.01079953943011061,0.005525775732649424,-0.0011059035664432726,0.009786683767977838,0.00554061951041232,-0.1736111111111116,0.3113026819923377,0.0059865900383142545,-0.19755747126436818,0.4190613026819925,-0.04190613026819889,-0.29932950191571095,0.7902298850574727,1.0296934865900393,-0.29932950191571095,-2.3407567049808407,0.30531609195402254,-0.12571839080459668,-2.652059386973182,0.2993295019157074,-0.1876651466815975,0.13424729807113067,-0.15292615255309538
